Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,symbol,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,starting_balance,symbol.1,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short,LastUpdated,sortino_ratio_long,sortino_ratio_short
62,62,62,62,62,AUDIOUSDT,,,,AUDIOUSDT,0.0012416962587069,0.0012416962587069,0.0,0.0,0.0016657931953081,0.0016657931953081,0.0,0.0,9.308180415023152,0.0,0.9997315917944116,1.0,0.0669908252584062,-0.0,0.1784430053360572,-0.0,0.999086551525672,0.8675881375992838,1.0,1.0,0.8217073848222994,,0.0069313326710592,0.0,0.999086551525672,1.0,0.0069313326710592,0.0,binance,0.0348775184726272,0.0,-819.7335469,0.0,33400.08135309993,10000.0,33398.14335309993,10000.0,2.340008135309993,0.0,2.57595909342178,,117.25,,0.0473515866288691,1.0,-1203.850914225728,0.0,3915.0,0.0,971.8333333333334,5131.0,0.0,9046.0,0.0,3281.0,0.0,3799.0,0.0,1850.0,0.0,116.0,0.0,0.0,0.0,23400.08135309999,0.0,0.0694276156146281,100.0,0.216926037777943,100.0,0.0123570495612735,100.0,0.0113076889299997,1.0,24219.81489999999,0.0,25423.66581422572,0.0,0.1539339465776871,0.0,10000.0,,0.0149196141479099,0.0,9382168.591397652,0.0,2024-04-17 15:35:44.591257,-0.7774025388699596,-0.999999999999974
63,63,63,63,63,LINKUSDT,,,,LINKUSDT,0.0015984483099258,0.0015984483099258,0.0,0.0,0.0013344978453276,0.0013344978453276,0.0,0.0,12.177321655928084,0.0,0.9927512129224492,1.0,0.0946041715655798,-0.0,0.2139995376814249,-0.0,0.9979153312582628,0.8324903736256853,1.0,1.0,0.7848792202190936,,0.0111779123120172,0.0,0.9979153312582628,1.0,0.0111779123120172,0.0,binance,0.0617007650932976,0.0,-1863.186851128,0.0,56118.44056887188,10000.0,56117.56280887187,10000.0,4.611844056887188,0.0,1.9690697084917617,,77.91666666666667,,0.0045640308466769,1.0,-219.99368558572868,0.0,5031.0,0.0,1079.9583333333333,8120.0,0.0,13151.0,0.0,4803.0,0.0,4992.0,0.0,3317.0,0.0,39.0,0.0,0.0,0.0,46118.44056887203,0.0,0.1020856288784739,100.0,0.2740559761527905,100.0,0.0121205208840008,100.0,0.0131614017602078,1.0,47981.627420000026,0.0,48201.62110558576,0.0,0.1385007442560272,0.0,10000.0,,0.0355709876543209,0.0,13895500.928381264,0.0,2024-04-17 21:43:02.240717,-0.8140402180385446,-0.9999999999999732
64,64,64,64,APEUSDT,,,,,APEUSDT,0.0024755430193983,0.0012377715096991,0.0026662915748618,0.0026662915748618,0.0061917301770074,0.0030958650885037,0.002224541514668,0.002224541514668,10.23336252189142,19.53021015761821,0.4473841595028464,0.636906873305635,0.0404829771873232,0.0891402572621659,0.1086999689042421,0.1789711743861445,0.9997404602444956,0.9204435938834532,0.8435321711440263,0.9975264032405108,0.7953278973769896,0.8209055440456304,0.0025423303152943,0.0108330657640134,0.9997404602444956,0.9975264032405108,0.0025423303152943,0.0108330657640134,binance,0.0122896465671382,0.0902469446046034,-2628.71634146,-2633.4802084000003,65691.49795854004,75930.64399160004,65691.49795854004,75725.47639160004,5.569149795854004,6.593064399160004,2.3437505348737697,1.2276589543538696,115.48333333333332,97.81666666666666,0.0400846281178155,0.0,-2435.3647940682554,0.0,3123.0,6617.0,761.3333333333334,4668.0,8252.0,7791.0,14869.0,2463.0,4550.0,3089.0,6617.0,2068.0,3702.0,34.0,0.0,137.0,0.0,55691.49795854005,65930.64399159997,0.0254678915883912,0.0813958564329265,0.0572630743450576,0.1519563865655392,0.0076837970175813,0.0102698422326151,0.0061915027404317,0.0112605891114214,58320.21430000005,68564.12419999996,60755.57909406831,68564.12419999996,0.1647857813081419,0.1491322394877734,10000.0,,0.0026815520166365,0.0323975264050785,34082601.719589576,28802806.119728304,2024-04-18 05:50:05.918142,-0.7661604887809055,-0.4563890361669725
65,65,65,65,KSMUSDT,,,,,KSMUSDT,0.0012089442610578,0.0006044721305289,0.0010764318018992,0.0010764318018992,0.0013635710170745,0.0006817855085372,0.0010160297303139,0.0010160297303139,11.535199845530023,17.643869472871213,0.1921915300742148,0.6315686411541986,0.0334002187645315,0.0899728614561591,0.2481923527352983,0.2290751915085272,0.9993769932147428,0.8574736912308205,0.823463484029076,0.99855022013794,0.7492246730842103,0.7791528923885436,0.0043647767119037,0.0096621140191837,0.9993769932147428,0.99855022013794,0.0043647767119037,0.0096621140191837,binance,0.0157075521173083,0.0465577847734383,-1446.64548588,-1142.02995452,36825.765114119946,31924.87564548021,36825.765114119946,31920.080645480208,2.6825765114119946,2.1924875645480206,2.078761216017142,1.3597665826153955,88.76666666666667,72.96666666666667,0.0057823777396288,0.0344488427175096,-164.43256892530923,-822.9788727409277,5173.0,5822.0,1078.9583333333333,7273.0,13215.0,12446.0,19037.0,4995.0,5520.0,5166.0,5735.0,2278.0,7695.0,7.0,87.0,0.0,0.0,26825.76511412004,21924.87564548,0.0463494444571744,0.0760745494641444,0.1432460464407947,0.1807909664363859,0.0108091995127849,0.0078419008836034,0.0093891311000479,0.0107011224727536,28272.410600000032,23066.9056,28436.84316892534,23889.88447274093,0.1495843720035209,0.1057817975684645,10000.0,,0.0011584800741427,0.0232082174853259,8548919.458356148,12816652.386548417,2024-04-18 15:37:27.906983,-0.843107865610227,-0.7145783115530381
66,66,66,66,WAVESUSDT,,,,,WAVESUSDT,0.0023849978802701,0.001192498940135,0.0001369232758667,0.0001369232758667,0.0020843530967369,0.0010421765483684,0.0001110446906754,0.0001110446906754,15.312627801998534,4.285350515066168,0.3921937840912242,0.6814421672614276,0.0603042144504995,0.0893491388722158,0.1810605090122995,0.204966423357739,0.99920701020145,0.8409978808730804,0.8251755172559925,0.9987725466043624,0.8192838730879928,0.8040986864817953,0.0069517641648204,0.0096824966020306,0.99920701020145,0.9987725466043624,0.0069517641648204,0.0096824966020306,binance,0.019453807476403,0.0112364226182417,-7075.875342406,-85.11522094200001,131002.54968134216,11593.520949058076,131003.49049134216,11592.080209058076,12.100254968134216,0.1593520949058076,1.567110143525238,5.59649520927887,103.05,117.51666666666668,0.0068017629650611,0.085509353601307,-877.1949729437605,-156.9607019970486,7204.0,2079.0,1079.9583333333333,9333.0,2549.0,16537.0,4628.0,6913.0,2069.0,7176.0,2077.0,2420.0,480.0,28.0,2.0,0.0,0.0,121012.75478759376,1593.5209490579973,0.0394951477352307,0.1951523328490106,0.0993044469416965,0.3544594630018181,0.0098921789267675,0.0253863983548441,0.0084189197200832,0.0332239689084647,128088.63012999976,1678.6361699999973,128965.82510294352,1835.5968719970456,0.0765863748939954,0.0247765104874488,10000.0,,0.0087962962962962,0.001003086419753,43578601.994238526,362119.31393403,2024-04-19 00:55:19.229037,-0.7040504011377985,-0.889563108338023
67,67,67,67,SNXUSDT,,,,,SNXUSDT,0.0020508834761068,0.0010254417380534,0.0007475161254359,0.0007475161254359,0.0018728740179627,0.0009364370089813,0.0005698204308687,0.0005698204308687,12.626993628113537,6.830662290017378,0.2672148819739805,0.6069758053114781,0.0927454191840005,0.0868277030505767,0.2410199269924077,0.2335099233622779,0.9975191552500322,0.8087933235498754,0.8039615175759266,0.998560081221998,0.7590487591739689,0.7787257794378143,0.0101938400088342,0.0095028097855559,0.9975191552500322,0.998560081221998,0.0101938400088342,0.0095028097855559,binance,0.0467996269477206,0.0377811026929841,-2767.31383998,-520.9325969600001,91207.47826001984,22394.66017984009,91168.93766001986,22394.17117984009,8.120747826001985,1.2394660179840091,1.899856859722528,3.5131361107341568,104.43333333333334,118.75,0.0682556733845963,0.1015446510087082,-6151.64033564636,-1460.0744532973029,4766.0,3091.0,1078.9583333333333,8858.0,4279.0,13624.0,7370.0,4236.0,2947.0,4740.0,3050.0,4622.0,1332.0,26.0,41.0,0.0,0.0,81207.47826001993,12397.637603039995,0.06472944544205,0.0844935948662197,0.1369613061020942,0.1811825401044124,0.0143203821804453,0.0170446612699754,0.011271030451738,0.0147643630174733,83974.79209999992,12918.570199999996,90126.43243564627,14378.644653297297,0.1596303003768157,0.0692605662303504,10000.0,,0.0026645041705282,0.0084569045412418,31206714.646505773,3444392.6871195054,2024-04-19 10:47:24.213322,-0.5814104972412503,-0.7012550955960412
68,68,68,MATICUSDT,,,,,,MATICUSDT,0.004410416036765,0.0022052080183825,0.0007758914468987,0.0007758914468987,0.0021818505822779,0.0010909252911389,0.0005097741760766,0.0005097741760766,13.1608418613632,23.81370921027225,0.3886053375468781,0.6270108615110761,0.0500358317632592,0.0953316699006418,0.2201260714374057,0.2201688859977751,0.9991582184589494,0.8137804555398892,0.809870664784014,0.998013012235582,0.7332150459198449,0.7892375070519728,0.0068333696216585,0.0100375716524098,0.9991582184589494,0.998013012235582,0.0068333696216585,0.0100375716524098,binance,0.0260012684361012,0.0589974159790441,-54683.400538804,-1534.434274444,1153755.0443211934,23090.355805555908,1153583.7406211933,23087.346305555908,114.37550443211934,1.3090355805555909,1.8218888654130567,1.007097912531299,85.68333333333334,108.21666666666668,0.0018162272465395,0.1144259642161576,-2180.597016570432,-1889.6847002539755,6300.0,11140.0,1078.9583333333333,7900.0,14554.0,14200.0,25694.0,5652.0,11061.0,6282.0,11096.0,2248.0,3493.0,18.0,44.0,0.0,0.0,1143755.0443211957,13090.35580555596,0.0432886577337839,0.0804498817907661,0.1234707060681544,0.1740696259184592,0.0092857715634903,0.0163017226281584,0.0083414155138191,0.0116923084746286,1198438.4448599997,14624.79007999996,1200619.04187657,16514.474780253935,0.0429636961882919,0.0804661184531203,10000.0,,0.0069122644423849,0.0167207290701266,369252754.6086284,8020410.490554446,2024-04-19 20:20:38.966175,-0.1225754953154068,-0.7733579091455093
69,69,AVAXUSDT,,,,,,,AVAXUSDT,0.0006414105255352,0.0003207052627676,0.0006860834776807,0.0006860834776807,0.0011109919062341,0.000555495953117,0.0007489070873101,0.0007489070873101,16.607122188356033,7.59844129788958,0.3707457157988088,0.7707417852251938,0.0245401845977913,0.0294302015952319,0.1606334327009027,0.1015414119645213,0.9996682291119764,0.8805559189024252,0.9230340732732072,0.999585149058014,0.8396753398601333,0.8986382685550431,0.0038180244370674,0.0030270679524292,0.9996682291119764,0.999585149058014,0.0038180244370674,0.0030270679524292,binance,0.007629803458883,0.0203141329969347,-1030.0237758,-526.08590496,19986.552624199925,20973.76989504005,19986.552624199925,20971.528895040054,0.9986552624199924,1.0973769895040055,1.4420644213969742,3.1547633556774324,104.95,115.21666666666668,0.008546309383618,0.047382347319869,-94.96265045332729,-571.9925093882059,8412.0,3956.0,1079.9583333333333,9523.0,4250.0,17935.0,8206.0,8454.0,3233.0,8403.0,3904.0,1069.0,1017.0,9.0,52.0,0.0,0.0,9986.552624199989,10973.769895039992,0.0406974335262462,0.0429188504039488,0.0887861009021048,0.0920383051281695,0.0138334483320381,0.0125225417412996,0.010038348289555,0.0102582681300444,11016.576399999987,11499.855799999992,11111.539050453315,12071.8483093882,0.1494920524603618,0.1804301447660685,10000.0,,0.0032407407407407,0.0057484567901234,3483151.629909956,6690404.196816532,2024-04-20 09:53:02.882951,-0.943556327266077,-0.92737885552693
70,SANDUSDT,,,,,,,,SANDUSDT,0.0014224236350091,0.0007112118175045,0.0005756613959526,0.0005756613959526,0.002412147116055,0.0012060735580275,0.0002865766064836,0.0002865766064836,31.761410548246463,7.63177591728076,0.2916440822985842,0.5690391686396455,0.0242150232772532,0.0561550025374707,0.2196305525277188,0.2466671020557874,0.9996938012054404,0.8847155433218905,0.78655221017586,0.999250030304919,0.7700189245374862,0.7534969538129123,0.0028506585317123,0.0071318120684325,0.9996938012054404,0.999250030304919,0.0028506585317123,0.0071318120684325,binance,0.0106438024257861,0.0190603579139375,-3139.332726248,-347.743501454,46416.35391375268,18617.398408545887,46409.60691375268,18613.539308545885,3.641635391375268,0.8617398408545887,0.7548056365403304,3.138896978522024,67.96666666666667,98.3,0.0156858508989478,0.0165588112403429,-630.3522136781212,-150.95167288835012,15489.0,3359.0,1079.9583333333333,18812.0,4883.0,34301.0,8242.0,15114.0,3163.0,15480.0,3354.0,3630.0,1720.0,9.0,5.0,68.0,0.0,36416.35391375203,8617.398408545998,0.0312880991090872,0.0723955636473255,0.1232394255202772,0.1977433994422878,0.009798113328217,0.0128791759170761,0.0071359769465528,0.0123978698041422,39555.68664000003,8965.141909999998,40186.03885367815,9116.093582888348,0.1447150043821302,0.0735807900332192,10000.0,,0.0008101851851851,0.0040509259259259,19536967.3811408,2333580.086114224,2024-04-20 16:21:51.451736,-0.9017649135974464,-0.8267377140365109
71,GMTUSDT,,,,,,,,GMTUSDT,0.0008003654809294,0.0004001827404647,0.0009080051794412,0.0009080051794412,0.0014035063352963,0.0007017531676481,0.0006834692895637,0.0006834692895637,9.338912133891212,8.187360756398414,0.4696363824789076,0.6211499875764427,0.0243805694460717,0.0696872617773105,0.0603564890381092,0.213957138080325,0.9995852632927548,0.9468551850535822,0.7973403754763994,0.9992200806611152,0.9255257257600396,0.786115888961936,0.0027686597612244,0.0086717497075967,0.9995852632927548,0.9992200806611152,0.0027686597612244,0.0086717497075967,binance,0.0089224345658227,0.0163049513148389,-417.86963052,-528.657206662,18468.253064999943,20055.83210333804,18468.253064999943,20054.23000333804,0.8468253064999947,1.0055832103338038,2.5601256983240224,2.9257341617545536,107.76666666666668,99.78333333333332,0.0040340170848832,0.0,-35.99675641842089,0.0,3188.0,2983.0,766.7916666666666,3973.0,3295.0,7161.0,6278.0,3027.0,2635.0,3185.0,2983.0,946.0,660.0,3.0,0.0,0.0,0.0,8469.436529480003,10055.832103337998,0.0502598257155983,0.0705519520604463,0.0925839060778972,0.1761685228835807,0.0128597292932895,0.0138952254230228,0.0111093109771638,0.0137675962842772,8887.306160000002,10584.489309999995,8923.302916418423,10584.489309999995,0.1335940871248117,0.0857146397737988,10000.0,,0.0003803520973701,0.0097261464898935,2617479.238699115,4050354.0304740174,2024-04-20 19:48:45.797352,-0.9011542748767548,-0.7124209679360802
72,SUSHIUSDT,,,,,,,,SUSHIUSDT,0.001155136088498,0.000577568044249,0.0001073640905211,0.0001073640905211,0.002543767194464,0.001271883597232,7.478055832546015e-05,7.478055832546015e-05,15.86450094525252,4.938153478143447,0.4242291987797702,1.0,0.0242528732385621,0.0597509545587419,0.1120946896073946,0.154588362501109,0.9995310719108732,0.9559570094699298,0.8736280250465894,0.9988786592651284,0.7622309189210518,0.8455253816406558,0.0021652434740432,0.0061287699408089,0.9995310719108732,0.9988786592651284,0.0021652434740432,0.0061287699408089,binance,0.0100444206462455,0.014438482040833,-1121.2526495,-71.05295434000001,34791.182450499706,11229.313245660176,34783.33845049971,11228.440945660175,2.4791182450499707,0.1229313245660175,1.5114736555373958,4.853835333833459,116.05,127.56666666666666,0.054677130299873,0.1291951059170759,-1498.7658034753167,-192.9260504638221,8097.0,2373.0,1079.9583333333333,9036.0,2960.0,17133.0,5333.0,7938.0,2371.0,8094.0,2371.0,1098.0,589.0,3.0,2.0,0.0,0.0,24791.182450499982,1229.3132456599997,0.0631124509989718,0.1660018047011205,0.2173823585641192,0.2573331724056189,0.0162389484604077,0.0296965700174058,0.0132778717999236,0.0271172409288703,25912.43509999998,1300.3661999999997,27411.20090347529,1493.2922504638218,0.1019064101175263,0.0289441701777454,10000.0,,7.716049382716049e-05,0.0,5152305.117252609,284228.7150822567,2024-04-21 01:46:25.851778,-0.9022640234515124,-0.9353148225259252
73,LTCUSDT,,,,,,,,LTCUSDT,0.001355651330368,0.000677825665184,0.0006208133408187,0.0006208133408187,0.0010237202341093,0.0005118601170546,0.0005265825172917,0.0005265825172917,11.262714809808845,28.823170496234795,0.3831050339835672,0.6757380418240518,0.0186928999465151,0.0737776718384172,0.1223610723643727,0.135832211040594,0.9996653263959692,0.9084219597032094,0.8852299119821746,0.9979086379804012,0.8779416373082003,0.8652729566955598,0.0025365994126275,0.0091120868181469,0.9996653263959692,0.9979086379804012,0.0025365994126275,0.0091120868181469,binance,0.0105885988628848,0.0650315283982398,-1611.1369059980002,-1291.0048187460002,43132.89100400215,19535.024570839927,43129.76400400215,19535.024570839927,3.3132891004002154,0.9535024570839928,2.129812361122541,0.8319109481853066,110.68333333333334,103.36666666666666,0.01349960778933,0.0098867995600813,-475.4491265385896,-108.11117893371858,5439.0,14375.0,1078.9583333333333,6713.0,16724.0,12152.0,31099.0,5425.0,12790.0,5434.0,14342.0,1288.0,3934.0,5.0,33.0,0.0,0.0,33132.89100400206,9535.785461253998,0.0377240292359658,0.0744501269615282,0.0710971671970191,0.1209471737664159,0.0096338627144603,0.0095117784524065,0.0081725523724029,0.0122677539015492,34744.027910000055,10826.790279999996,35219.47703653864,10934.901458933717,0.0483108240063555,0.0837997058007176,10000.0,,0.0006178560395427,0.0291550818659252,5603280.617032995,9238253.926865038,2024-04-21 07:27:14.769458,-0.8442464713130005,-0.8173346670588505
74,GALUSDT,,,,,,,,GALUSDT,0.0007409682940759,0.0003704841470379,0.0029607971384073,0.0029607971384073,0.0019010887065886,0.0009505443532943,0.0033104436286695,0.0033104436286695,17.497116896732482,8.424951948278874,0.4537569547382341,0.4284247769425285,0.0152261303327477,0.0960838322972032,0.0363170182279708,0.2397838567462377,0.9997390302721156,0.9661423879352264,0.7888904604326938,0.9975178008184862,0.9092327020636332,0.7590555595337336,0.0017830164396429,0.0120332146147572,0.9997390302721156,0.9975178008184862,0.0017830164396429,0.0120332146147572,binance,0.005689041712621,0.094364600404802,-518.98541786,-1682.3227201999998,16987.180998860273,82891.78139551562,16987.180998860273,83272.23981962049,0.6987180998860272,7.289178139551561,1.370148876105252,2.835792123022458,76.63333333333334,105.55,0.0,0.0056582295095054,0.0,-426.9140032690848,6021.0,3824.0,715.375,6496.0,2203.0,12517.0,6027.0,5981.0,1078.0,6021.0,2116.0,515.0,1125.0,0.0,1708.0,0.0,0.0,6988.73088214,73340.86697980002,0.05087466185282,0.0864775015543571,0.0707172402390971,0.1941341861364861,0.0153693801774934,0.011993686607639,0.0124231069502813,0.0135111559740442,7507.7163,75023.18970000002,7507.7163,75450.1037032691,0.0891982496445387,0.1766374307868145,10000.0,,5.824111822947e-05,0.0399534071054164,1797194.6638850863,103761437.15588672,2024-04-21 11:13:13.239979,-0.9172425776350784,-0.4507750361317039
75,XRPUSDT,,,,,,,,XRPUSDT,0.0024163730538746,0.0012081865269373,0.0005491112143227,0.0005491112143227,0.0021761279527081,0.001088063976354,0.0004095275761893,0.0004095275761893,29.44372853890968,9.855935799992285,0.3742276255140405,0.49778565600006,0.0461191648061008,0.0959200368183613,0.1852922032541664,0.2144601712394749,0.9994357454171764,0.8463602095543351,0.8051896603247478,0.9989642575166992,0.7728040851551814,0.7932527508134306,0.0057802000535867,0.0099807779255475,0.9994357454171764,0.9989642575166992,0.0057802000535867,0.0099807779255475,binance,0.0213191472253163,0.0291332369683873,-10155.939895032,-411.276049242,135506.48740496708,18091.452120757946,135506.48740496708,18027.853320757946,12.550648740496708,0.8091452120757943,0.8133267289366921,2.431255285163957,65.36666666666666,97.8,0.0086510583794118,0.0917495686843456,-1183.8652659944955,-858.9279072597677,11617.0,3288.0,1079.9583333333333,20181.0,7356.0,31798.0,10644.0,10204.0,2577.0,11598.0,3265.0,9977.0,4779.0,19.0,23.0,0.0,0.0,125506.48740496812,8091.452120758007,0.029208390540613,0.0762925821008053,0.100440321043834,0.1713254251374955,0.003615990904406,0.0107055851409026,0.0045208515328638,0.0104235046306513,135662.42730000013,8502.728170000008,136846.29256599463,9361.656077259777,0.1157853283667048,0.0490135250442272,10000.0,,0.0062885802469135,0.0090277777777777,90295518.62573735,11075597.030601252,2024-04-21 18:53:03.760597,-0.7048134977852135,-0.7166260014620679
XRPUSDT,,,,,,,,,XRPUSDT,0.0028080523184748,0.0014040261592374,0.0005227419796336,0.0005227419796336,0.0026640412292894,0.0013320206146447,0.0003825167595256,0.0003825167595256,39.5274509047417,12.9755005980169,0.365544580993686,0.6378563038180933,0.0852710603839597,0.0928101159699418,0.1806682028824356,0.2105609711467628,0.9992268073084326,0.8488899306223514,0.8186958584768027,0.9990596377911518,0.8169813549416911,0.8012812623500186,0.0063610127531533,0.0086403496936882,0.9992268073084326,0.9990596377911518,0.0063610127531533,0.0086403496936882,binance,0.0310379691662141,0.0298180917228637,-17539.159105616003,-496.360030416,206626.89511438287,17583.784589584262,206619.85099438287,17445.699969584264,19.662689511438288,0.7583784589584261,0.606625748666651,1.8476734227804736,50.03333333333333,87.71666666666667,0.0615850461900814,0.1156280373248653,-14055.004439068009,-1056.446046622208,14442.0,5106.0,1079.9583333333333,28246.0,8907.0,42688.0,14013.0,13377.0,4813.0,14409.0,5084.0,14869.0,4094.0,33.0,22.0,0.0,0.0,196626.8951143842,7583.7845895839955,0.0318491213013369,0.0666204055412816,0.0978009670646131,0.1657683418463229,0.0041742440241689,0.0104958440435897,0.0043181382301994,0.009141627147608,214166.05422000025,8080.1446199999955,228221.05865906825,9136.590666622204,0.1849399280056099,0.0623469750364784,10000.0,,0.0037808641975308,0.0087191358024691,152503908.6338641,4941591.885046311,2024-04-22 04:55:04.959932,-0.6921566954508142,-0.8021491961550891
XTZUSDT,,,,,,,,,XTZUSDT,0.0023022492949476,0.0011511246474738,0.0011328094706184,0.0011328094706184,0.0013203411032779,0.0006601705516389,0.0009297039817541,0.0009297039817541,6.044719057733153,18.28986290789728,0.3408549281555267,0.744649803226329,0.0848672648943631,0.0500230610616622,0.2005157685450448,0.1223006915905091,0.9991162835274094,0.8412472807924374,0.8971580909746162,0.9991372938699528,0.7997387517786095,0.8779248708082366,0.0084387486414803,0.0052151469726826,0.9991162835274094,0.9991372938699528,0.0084387486414803,0.0052151469726826,binance,0.0187749711217366,0.0465477150752233,-3850.77647392,-1535.82957572,119553.1577260801,33924.84182428,119553.1577260801,33649.75422428,10.95531577260801,2.3924841824279994,3.960095588611154,1.3107941012517104,148.26666666666668,113.18333333333334,0.0190701963167495,0.0514758727695607,-2204.6789486519533,-1381.73636704508,2308.0,6780.0,1078.9583333333333,4214.0,12954.0,6522.0,19734.0,2236.0,6500.0,2301.0,6737.0,1978.0,6454.0,7.0,43.0,0.0,0.0,109553.15772608008,23924.84182428,0.0441884543201404,0.0445163872263222,0.1112417378984985,0.1087884404396344,0.0083758688712897,0.009364121757474,0.0085773946401269,0.0069821972472159,113403.93420000008,25460.671399999992,115608.61314865205,26842.40776704507,0.062181195994751,0.1911733449218872,10000.0,,0.010658016682113,0.0171455050973123,20364169.57193604,13794144.770508671,2024-04-22 11:05:09.471853,-0.6546270123512354,-0.8511473034125144
RNDRUSDT,,,,,,,,,RNDRUSDT,0.0050935217609675,0.0025467608804837,0.0008550756455458,0.0008550756455458,0.0084863370767204,0.0042431685383602,0.0012372459312674,0.0012372459312674,5.605181638974937,6.697831596733314,0.4091242200540511,0.7143163224889449,0.0886653310321149,0.0759656362496343,0.2076129831607983,0.1362671263486718,0.9983618959335856,0.8175940852603196,0.8847319839715091,0.9979907220489044,0.7934287364387009,0.8314215827309154,0.0103808716545253,0.0083235819058295,0.9983618959335856,0.9979907220489044,0.0103808716545253,0.0083235819058295,binance,0.0531066176371749,0.0553747299776161,-1984.3097880460004,-193.055496708,95367.09510195382,14613.848653292036,95367.09510195382,14498.583183292036,8.536709510195381,0.4613848653292036,4.273080016083635,3.567148945715568,69.45,114.31666666666666,0.0013049635449961,0.0620721077717584,-114.13934667210674,-318.12112095148626,882.0,1260.0,443.875,1606.0,1713.0,2488.0,2973.0,693.0,1185.0,877.0,1240.0,913.0,528.0,5.0,20.0,0.0,0.0,85367.09510195404,4613.848653292002,0.0533865752734958,0.0844689062423032,0.1151812937252736,0.1234547423648225,0.0096602922900539,0.0182093163187468,0.0091396441438381,0.0152818820476775,87351.40489000003,4806.904150000002,87465.54423667214,5125.025270951488,0.2540033944016174,0.106978889824057,10000.0,,0.0087291158250422,0.0117326825605406,15608340.89860472,1271425.0877056485,2024-04-22 13:43:14.675793,-0.3384511866527668,-0.8048024267439242
INJUSDT,,,,,,,,,INJUSDT,0.0028702295430629,0.0014351147715314,0.0016005854920486,0.0016005854920486,0.0047980301239616,0.0023990150619808,0.0013980653953452,0.0013980653953452,10.58684585624109,9.242924048055386,0.4061889808257906,0.7682145174174178,0.0988111286260506,0.0324459781176708,0.2385171354255509,0.1149698505893575,0.9983307958949958,0.799355106794892,0.9059054767579175,0.9996111656589453,0.761888394841694,0.8851949815422456,0.0108145705944069,0.0041067346844988,0.9983307958949958,0.9996111656589453,0.0108145705944069,0.0041067346844988,binance,0.0376358519870464,0.0202597066713657,-2308.19443004,-623.2217628600001,58091.73876996017,26691.869737139965,58060.18516996017,26691.869737139965,4.809173876996017,1.6691869737139964,2.262449984610649,2.5842793348610376,109.8,116.35,0.0121621498381945,0.0,-620.5183768904907,0.0,2381.0,2664.0,613.875,4118.0,3010.0,6499.0,5674.0,2369.0,1800.0,2373.0,2660.0,1749.0,1210.0,8.0,4.0,0.0,0.0,48091.73876996006,16691.86973713998,0.0551618397602391,0.039415422084252,0.1351407617147904,0.1029713506154396,0.0127385373591306,0.0090587583690173,0.0109117248395637,0.0080141228299172,50399.93320000006,17315.09149999998,51020.45157689055,17315.09149999998,0.1919423780069466,0.2492821955135133,10000.0,,0.0107913669064748,0.0089588706393375,23639812.40026564,8472790.733285822,2024-04-22 21:40:24.511028,-0.5869016106017596,-0.8325124500845718
